location,age_group,maternal_hemorrhage_rr,maternal_sepsis_and_other_maternal_infections_rr,depressive_disorders_rr,neonatal_sepsis_early_neonatal_female,neonatal_sepsis_early_neonatal_male,neonatal_sepsis_late_neonatal_female,neonatal_sepsis_late_neonatal_male,draw,location_run
nigeria,10_to_14,0.29752796451168284,0.46285722102435056,0.16424506705202846,,,,,197,nigeria
nigeria,15_to_19,0.29731705381501156,0.4585399262856048,0.1607670636933096,,,,,197,nigeria
nigeria,20_to_24,0.30258467448667226,0.45801871630599666,0.1586919034906072,,,,,197,nigeria
nigeria,25_to_29,0.2916458009201609,0.4460794164323441,0.1526552321410118,,,,,197,nigeria
nigeria,30_to_34,0.3022063413300862,0.4576944718422449,0.15862000092630424,,,,,197,nigeria
nigeria,35_to_39,0.3009707395670122,0.4578242167410389,0.15894558230669562,,,,,197,nigeria
nigeria,40_to_44,0.3014126978094723,0.4604410535969175,0.16089743655787345,,,,,197,nigeria
nigeria,45_to_49,0.2884232048495824,0.4441759967723632,0.1523651343141574,,,,,197,nigeria
nigeria,50_to_54,0.27837354978609313,0.4371120423917339,0.15027640776065299,,,,,197,nigeria
nigeria,N/A,,,,0.4037857998764659,0.40422294595216124,0.4132981938941756,0.4145356009257795,197,nigeria
